"","var_value","judgement_convicted_binary","punishment_prison_days","punishment_fine","punishment_share_max_prison_sentence","group1_mitigating_confession","group1_aggravating_other","group1_aggravating_repeated_offense","group1_aggravating_driving","group1_mitigating_processing_time","group1_aggravating_life_health","group1_mitigating_other","group1_aggravating_victim","group1_aggravating_threats","group1_aggravating_place","group1_aggravating_severe","group1_aggravating_preventative","group1_aggravating_violation","group1_aggravating_cumulative_offense","group1_aggravating_children","group1_aggravating_drugs","group1_mitigating_burden","group1_mitigating_cause","group1_aggravating_object","group1_mitigating_potential_rehabilitation","group1_mitigating_minor","n","grouping_var","restriction"
"1","40 - 55",0.834560906515581,113.383561643836,7893.26888708366,0.0620548833036713,0.35014164305949,0.178470254957507,0.229461756373937,0.168838526912181,0.209631728045326,0.125212464589235,0.0345609065155807,0.0572237960339941,0.0475920679886685,0.0549575070821529,0.0674220963172806,0.0317280453257791,0.0821529745042492,0.0385269121813031,0.0345609065155807,0.0555240793201133,0.0220963172804532,0.0362606232294618,0.0169971671388102,0.0113314447592068,0.0147308781869688,1765,"judge_age_groups","all"
"2","< 40",0.860524961399897,57.3404377880184,9437.05241660997,0.053515028599764,0.368502316006176,0.2125579001544,0.226453937210499,0.216675244467319,0.219248584662892,0.137931034482759,0.0355120946989192,0.0602161605764282,0.0571281523417395,0.0699948533196088,0.0741121976325271,0.03345342254246,0.0977869274318066,0.0545548121461658,0.0308800823468862,0.0442614513638704,0.0277920741121977,0.0432321152856407,0.0226453937210499,0.0138960370560988,0.0205867215645908,1943,"judge_age_groups","all"
"3","> 55",0.81175468483816,109.900778210117,8092.8625,0.0661384305795396,0.240204429301533,0.178875638841567,0.202725724020443,0.145655877342419,0.190800681431005,0.109028960817717,0.0229982964224872,0.0459965928449744,0.0417376490630323,0.0519591141396934,0.0545144804088586,0.0340715502555366,0.0732538330494037,0.0340715502555367,0.0229982964224872,0.0366269165247018,0.0298126064735945,0.0229982964224873,0.0110732538330494,0.00596252129471892,0.0170357751277684,1174,"judge_age_groups","all"
"4",NA,0.87719298245614,73.3762057877813,8055.57692307692,0.0639078647464905,0.295321637426901,0.149122807017544,0.266081871345029,0.236842105263158,0.128654970760234,0.152046783625731,0.0263157894736842,0.0467836257309941,0.0409356725146199,0.0497076023391812,0.0760233918128655,0.0292397660818714,0.0789473684210526,0.0350877192982456,0.0292397660818714,0.0497076023391813,0.02046783625731,0.0175438596491228,0.0175438596491228,0,0.0233918128654971,342,"judge_age_groups","all"
"5","0",0.842280482729921,93.9075471698114,8071.54768870685,0.0621848376381612,0.307948397836038,0.174365376612568,0.210986267166043,0.172700790678319,0.187682064086558,0.121930919683728,0.0337078651685394,0.0545151893466499,0.0470245526425301,0.0528506034124012,0.0615896795672078,0.0320432792342904,0.0757386600083229,0.0445276737411569,0.0245526425301707,0.0362047440699126,0.0216396171452352,0.0353724511027883,0.019558884727424,0.0104036620890554,0.0220557636287973,2403,"judge_is_woman","all"
"6","1",0.837667454688732,85.9444444444442,9030.94429273619,0.0567557986023034,0.353427895981087,0.209613869188337,0.235618597320725,0.193065405831364,0.225768321513003,0.132387706855792,0.0311268715524034,0.0567375886524823,0.0524034672970843,0.0665878644602049,0.0736800630417652,0.0342789598108746,0.0977147360126084,0.0433412135539794,0.0362490149724192,0.0563435776201735,0.029156816390859,0.0346729708431836,0.0161544523246651,0.0114263199369582,0.0137903861308117,2538,"judge_is_woman","all"
"7",NA,0.876325088339223,71.2734375,8265.68181818182,0.0694278516737773,0.282685512367491,0.134275618374558,0.243816254416961,0.23321554770318,0.141342756183746,0.141342756183746,0.0212014134275618,0.0459363957597173,0.0424028268551237,0.0530035335689046,0.0636042402826855,0.0247349823321555,0.0636042402826855,0.0318021201413428,0.0247349823321555,0.049469964664311,0.0318021201413428,0.0282685512367491,0.0176678445229682,0,0.0212014134275618,283,"judge_is_woman","all"
"8","0",0.838950511945393,91.6659393939389,8437.16363636365,0.060452421702474,0.328924914675768,0.193046075085324,0.223336177474403,0.182380546075086,0.205631399317407,0.127986348122867,0.0330631399317406,0.0569539249146754,0.0497013651877132,0.060580204778157,0.0671928327645053,0.0339163822525596,0.0878839590443684,0.0435153583617745,0.0300767918088737,0.0462883959044368,0.0253839590443686,0.0349829351535835,0.0179180887372013,0.0104522184300342,0.0181313993174061,4688,"judge_some_foreign_background","all"
"9","1",0.860335195530726,60.3827160493827,11673.5074626866,0.0384972976830955,0.396648044692737,0.212290502793296,0.262569832402235,0.184357541899441,0.229050279329609,0.106145251396648,0.0223463687150838,0.0279329608938547,0.0726256983240223,0.0391061452513967,0.0782122905027933,0.0223463687150838,0.0837988826815642,0.0614525139664804,0.0446927374301676,0.0614525139664804,0.0279329608938547,0.0391061452513967,0.0167597765363129,0.0223463687150838,0.00558659217877095,179,"judge_some_foreign_background","all"
"10",NA,0.871148459383754,66.2118380062305,8403.87453874539,0.0635375733456388,0.291316526610644,0.128851540616247,0.224089635854342,0.23249299719888,0.165266106442577,0.140056022408964,0.0196078431372549,0.0448179271708684,0.0336134453781512,0.0560224089635855,0.0672268907563025,0.0224089635854342,0.0588235294117648,0.030812324929972,0.0252100840336134,0.0448179271708684,0.030812324929972,0.0280112044817927,0.0168067226890756,0.00280112044817928,0.0224089635854342,357,"judge_some_foreign_background","all"
"11","0",0.841325536062378,74.2287985865725,8921.96623794212,0.0560329168770751,0.338011695906433,0.194152046783626,0.228460038986355,0.203508771929824,0.211695906432749,0.132943469785575,0.0319688109161793,0.0584795321637428,0.0576998050682262,0.0654970760233918,0.0775828460038987,0.0354775828460039,0.0869395711500975,0.0534113060428849,0.0335282651072126,0.0502923976608187,0.026120857699805,0.0362573099415205,0.0183235867446394,0.0132553606237817,0.0163742690058479,2565,"judge_is_married","all"
"12","1",0.838383838383839,106.73275862069,8172.96594982079,0.0628381774963221,0.324074074074074,0.190656565656566,0.218434343434344,0.161195286195286,0.202441077441078,0.121212121212121,0.0328282828282829,0.0526094276094277,0.0412457912457912,0.053872053872054,0.0572390572390574,0.0307239057239057,0.0871212121212122,0.0336700336700336,0.0273569023569024,0.0425084175084175,0.0248316498316499,0.0336700336700336,0.0172558922558923,0.00841750841750842,0.0193602693602695,2376,"judge_is_married","all"
"13",NA,0.876325088339223,71.2734375,8265.68181818182,0.0694278516737773,0.282685512367491,0.134275618374558,0.243816254416961,0.23321554770318,0.141342756183746,0.141342756183746,0.0212014134275618,0.0459363957597173,0.0424028268551237,0.0530035335689046,0.0636042402826855,0.0247349823321555,0.0636042402826855,0.0318021201413428,0.0247349823321555,0.049469964664311,0.0318021201413428,0.0282685512367491,0.0176678445229682,0,0.0212014134275618,283,"judge_is_married","all"
"14","1",0.850129198966408,72.5655976676385,9490.21352313167,0.0540321909311018,0.416020671834625,0.232558139534884,0.235142118863049,0.175710594315245,0.217054263565891,0.136950904392765,0.0439276485788114,0.0568475452196383,0.0439276485788115,0.0465116279069767,0.0749354005167959,0.0439276485788114,0.121447028423773,0.0387596899224806,0.0284237726098191,0.0594315245478037,0.0310077519379845,0.041343669250646,0.0232558139534884,0.0103359173126615,0.0284237726098191,387,"judge_net_income_quantile","all"
"15","2",0.867082035306334,50.5701042873696,9022.75623268696,0.0490086082193418,0.361370716510904,0.207684319833853,0.212876427829699,0.212876427829699,0.209761163032191,0.138110072689512,0.0321910695742471,0.0612668743509865,0.059190031152648,0.0716510903426791,0.0778816199376948,0.0301142263759086,0.0851505711318795,0.0581516095534787,0.0290758047767394,0.0404984423676013,0.0259605399792316,0.0384215991692627,0.0124610591900312,0.0166147455867082,0.0145379023883697,963,"judge_net_income_quantile","all"
"16","3",0.853470437017995,79.921435499515,9113.00345224396,0.0561156696253802,0.351328191945158,0.197086546700943,0.254498714652956,0.220222793487575,0.22879177377892,0.135389888603256,0.0419880034275921,0.0488431876606684,0.0574121679520137,0.067694944301628,0.0694087403598972,0.0291345329905741,0.088260497000857,0.0471293916023993,0.0282776349614396,0.0514138817480719,0.0248500428449015,0.0428449014567266,0.0274207369323051,0.0137103684661526,0.0162810625535561,1167,"judge_net_income_quantile","all"
"17","4",0.826745474695235,108.910586250527,7970.34110169491,0.0662768262483325,0.294791281861839,0.173254525304766,0.214628740302918,0.162910971555227,0.188769855929072,0.120059106021426,0.0254894717399335,0.0554118950868123,0.0432212781677133,0.0535648319172516,0.0620613224972294,0.0336165496859993,0.0797931289250092,0.0369412633912079,0.0317694865164387,0.0450683413372738,0.0254894717399335,0.0288141854451422,0.0147765053564832,0.00664942741041741,0.018470631695604,2707,"judge_net_income_quantile","all"
"18","0",0.862108922363847,96.2994791666667,5488.82636655949,0.051747717848062,0.359212050984936,0.210892236384705,0.238702201622248,0.122827346465817,0.139049826187717,0.0973348783314019,0.0289687137891078,0.0463499420625724,0.048667439165701,0.0648899188876013,0.0463499420625724,0.0382387022016222,0.0938586326767091,0.0509849362688297,0.0220162224797219,0.048667439165701,0.0254924681344149,0.0417149478563152,0.0336037079953651,0.00926998841251449,0.0243337195828505,863,"case_is_not_oslo","all"
"19","1",0.837881219903691,87.2916666666668,9156.89420012747,0.0621500268065703,0.322632423756019,0.185049300619124,0.221967438660857,0.198349002522358,0.216464113735381,0.134143545058473,0.0323320339371705,0.0568676908965834,0.0495299243292823,0.0584728273331805,0.0717725292364135,0.0316441183214859,0.0841550103187342,0.041733547351525,0.0318734235267142,0.0463196514560881,0.025911488190782,0.0332492547580831,0.0146755331346021,0.0105480394404953,0.0167392799816556,4361,"case_is_not_oslo","all"
